"ITIN_ID","MKT_ID","SEQ_NUM","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_CITY_MARKET_ID","DEST","TRIP_BREAK","OPERATING_CARRIER","DISTANCE","YEAR","QUARTER","GATEWAY"
200118,2001114,1,30140,"ABQ",30397,"ATL",NA,"AA",1269,2001,1,0
200118,2001114,2,30397,"ATL",31650,"MSP","X","AA",906,2001,1,0
200118,2001115,3,31650,"MSP",31123,"STL",NA,"TW",449,2001,1,0
200118,2001115,4,31123,"STL",30140,"ABQ","X","TW",934,2001,1,0
200119,2001116,1,30140,"ABQ",30397,"ATL",NA,"AA",1269,2001,1,0
200119,2001116,2,30397,"ATL",34492,"RDU","X","AA",356,2001,1,0
200119,2001117,3,34492,"RDU",33105,"CVG",NA,"DL",390,2001,1,0
200119,2001117,4,33105,"CVG",30140,"ABQ","X","DL",1240,2001,1,0
2001110,2001118,1,30140,"ABQ",30529,"BDL","X","AA",1886,2001,1,0
2001110,2001119,2,30529,"BDL",30852,"DCA",NA,"--",313,2001,1,0
2001110,2001119,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
2001110,2001119,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001111,2001120,1,30140,"ABQ",30529,"BDL","X","AA",1886,2001,1,0
2001111,2001121,2,30529,"BDL",30194,"DFW",NA,"AA",1471,2001,1,0
2001111,2001121,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001112,2001122,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001113,2001123,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001114,2001124,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001115,2001125,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001115,2001126,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001116,2001127,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001116,2001128,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001117,2001129,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001117,2001130,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001118,2001131,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001118,2001132,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001119,2001133,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001119,2001134,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001120,2001135,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001120,2001136,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001121,2001137,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001121,2001138,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001122,2001139,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001122,2001140,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001123,2001141,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001123,2001142,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001124,2001143,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001124,2001144,2,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001125,2001145,1,30140,"ABQ",30721,"BOS",NA,"AA",1974,2001,1,0
2001125,2001145,2,30721,"BOS",30581,"BGR","X","MQ",201,2001,1,0
2001125,2001146,3,30581,"BGR",30721,"BOS",NA,"MQ",201,2001,1,0
2001125,2001146,4,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001126,2001147,1,30140,"ABQ",30721,"BOS",NA,"AA",1974,2001,1,0
2001126,2001147,2,30721,"BOS",30785,"BTV","X","MQ",181,2001,1,0
2001126,2001148,3,30785,"BTV",30721,"BOS",NA,"MQ",181,2001,1,0
2001126,2001148,4,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001127,2001149,1,30140,"ABQ",30721,"BOS",NA,"AA",1974,2001,1,0
2001127,2001149,2,30721,"BOS",30785,"BTV","X","US",181,2001,1,0
2001127,2001150,3,30785,"BTV",30721,"BOS",NA,"MQ",181,2001,1,0
2001127,2001150,4,30721,"BOS",30977,"ORD",NA,"AA",867,2001,1,0
2001127,2001150,5,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
2001128,2001151,1,30140,"ABQ",30721,"BOS",NA,"AA",1974,2001,1,0
2001128,2001151,2,30721,"BOS",30785,"BTV","X","MQ",181,2001,1,0
2001128,2001152,3,30785,"BTV",30721,"BOS",NA,"MQ",181,2001,1,0
2001128,2001152,4,30721,"BOS",34100,"PHL",NA,"MQ",280,2001,1,0
2001128,2001152,5,34100,"PHL",30977,"ORD",NA,"AA",678,2001,1,0
2001128,2001152,6,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
2001129,2001153,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001129,2001154,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001129,2001154,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001130,2001155,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001130,2001156,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001130,2001156,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001131,2001157,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001131,2001158,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001131,2001158,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001132,2001159,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001132,2001160,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001132,2001160,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001133,2001161,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001133,2001162,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001133,2001162,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001134,2001163,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001134,2001164,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001134,2001164,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001135,2001165,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001135,2001166,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001135,2001166,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001136,2001167,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001136,2001168,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001136,2001168,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001137,2001169,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001137,2001170,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001137,2001170,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001138,2001171,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001138,2001172,2,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001138,2001172,3,30194,"DFW",30189,"COS","X","AA",592,2001,1,0
2001141,2001176,1,30140,"ABQ",30721,"BOS",NA,"AA",1974,2001,1,0
2001141,2001176,2,30721,"BOS",31703,"ISP","X","MQ",153,2001,1,0
2001141,2001177,3,31703,"ISP",30721,"BOS",NA,"MQ",153,2001,1,0
2001141,2001177,4,30721,"BOS",30140,"ABQ","X","AA",1974,2001,1,0
2001142,2001178,1,30140,"ABQ",30721,"BOS",NA,"AA",1974,2001,1,0
2001142,2001178,2,30721,"BOS",31703,"LGA",NA,"US",185,2001,1,0
2001142,2001178,3,31703,"LGA",30852,"IAD",NA,"US",229,2001,1,0
2001142,2001178,4,30852,"IAD",31454,"MCO","X","US",758,2001,1,0
2001147,2001187,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001147,2001188,2,30721,"BOS",30977,"ORD",NA,"AA",867,2001,1,0
2001147,2001188,3,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
2001148,2001189,1,30140,"ABQ",30721,"BOS","X","AA",1974,2001,1,0
2001148,2001190,2,30721,"BOS",30977,"ORD",NA,"AA",867,2001,1,0
2001148,2001190,3,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
2001149,2001191,1,30140,"ABQ",30721,"BOS",NA,"AA",1974,2001,1,0
2001149,2001191,2,30721,"BOS",34100,"PHL","X","MQ",280,2001,1,0
2001149,2001192,3,34100,"PHL",30721,"BOS",NA,"MQ",280,2001,1,0
2001149,2001192,4,30721,"BOS",30194,"DFW",NA,"AA",1562,2001,1,0
2001149,2001192,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001152,2001197,1,30140,"ABQ",30852,"BWI","X","AA",1670,2001,1,0
2001152,2001198,2,30852,"BWI",31453,"HOU",NA,"CO",1246,2001,1,0
2001152,2001198,3,31453,"HOU",30140,"ABQ","X","CO",759,2001,1,0
2001153,2001199,1,30140,"ABQ",31066,"CMH","X","AA",1343,2001,1,0
2001153,20011100,2,31066,"CMH",30977,"ORD",NA,"MQ",296,2001,1,0
2001153,20011100,3,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
2001154,20011101,1,30140,"ABQ",33105,"CVG",NA,"AA",1240,2001,1,0
2001154,20011101,2,33105,"CVG",31995,"GSO","X","AA",330,2001,1,0
2001154,20011102,3,31995,"GSO",30397,"ATL",NA,"DL",306,2001,1,0
2001154,20011102,4,30397,"ATL",30140,"ABQ","X","DL",1269,2001,1,0
2001155,20011103,1,30140,"ABQ",33105,"CVG",NA,"AA",1240,2001,1,0
2001155,20011103,2,33105,"CVG",31703,"LGA","X","AA",585,2001,1,0
2001156,20011104,1,30140,"ABQ",33105,"CVG",NA,"AA",1240,2001,1,0
2001156,20011104,2,33105,"CVG",34492,"RDU","X","AA",390,2001,1,0
2001157,20011105,1,30140,"ABQ",30852,"DCA","X","AA",1650,2001,1,0
2001158,20011106,1,30140,"ABQ",30852,"DCA","X","AA",1650,2001,1,0
2001158,20011107,2,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
2001159,20011108,1,30140,"ABQ",30852,"DCA","X","AA",1650,2001,1,0
2001159,20011109,2,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
2001160,20011110,1,30140,"ABQ",30852,"DCA",NA,"AA",1650,2001,1,0
2001160,20011110,2,30852,"DCA",30852,"BWI","X","--",30,2001,1,0
2001160,20011111,3,30852,"BWI",30977,"ORD",NA,"AA",621,2001,1,0
2001160,20011111,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
2001161,20011112,1,30140,"ABQ",30852,"DCA","X","AA",1650,2001,1,0
2001161,20011113,2,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
2001161,20011113,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001162,20011114,1,30140,"ABQ",30852,"DCA","X","AA",1650,2001,1,0
2001162,20011115,2,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
2001162,20011115,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001163,20011116,1,30140,"ABQ",30852,"DCA","X","AA",1650,2001,1,0
2001163,20011117,2,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
2001163,20011117,3,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001164,20011118,1,30140,"ABQ",30852,"DCA",NA,"AA",1650,2001,1,0
2001164,20011118,2,30852,"DCA",32467,"MIA","X","AA",920,2001,1,0
2001164,20011119,3,32467,"MIA",30194,"DFW",NA,"AA",1121,2001,1,0
2001164,20011119,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
2001165,20011120,1,30140,"ABQ",30325,"DEN",NA,"AA",349,2001,1,0
2001165,20011120,2,30325,"DEN",31423,"DSM","X","AA",589,2001,1,0
2001165,20011121,3,31423,"DSM",30325,"DEN",NA,"UA",589,2001,1,0
2001165,20011121,4,30325,"DEN",30140,"ABQ","X","UA",349,2001,1,0
2001166,20011122,1,30140,"ABQ",30325,"DEN",NA,"AA",349,2001,1,0
2001166,20011122,2,30325,"DEN",31650,"MSP","X","AA",680,2001,1,0
2001167,20011123,1,30140,"ABQ",30325,"DEN",NA,"AA",349,2001,1,0
2001167,20011123,2,30325,"DEN",33851,"OKC","X","AA",495,2001,1,0
2001167,20011124,3,33851,"OKC",30325,"DEN",NA,"UA",495,2001,1,0
2001167,20011124,4,30325,"DEN",30140,"ABQ","X","UA",349,2001,1,0
2001168,20011125,1,30140,"ABQ",30325,"DEN",NA,"AA",349,2001,1,0
2001168,20011125,2,30325,"DEN",30977,"ORD",NA,"AA",888,2001,1,0
2001168,20011125,3,30977,"ORD",32884,"LAN","X","UA",179,2001,1,0
2001169,20011126,1,30140,"ABQ",30325,"DEN",NA,"AA",349,2001,1,0
2001169,20011126,2,30325,"DEN",30559,"SEA","X","AA",1024,2001,1,0
2001169,20011127,3,30559,"SEA",30325,"DEN",NA,"UA",1024,2001,1,0
2001169,20011127,4,30325,"DEN",30140,"ABQ","X","UA",349,2001,1,0
2001170,20011128,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001171,20011129,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001172,20011130,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001173,20011131,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001174,20011132,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001175,20011133,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001176,20011134,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001177,20011135,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001178,20011136,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001179,20011137,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001180,20011138,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001181,20011139,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001182,20011140,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001183,20011141,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001184,20011142,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001185,20011143,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001186,20011144,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001187,20011145,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001188,20011146,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001189,20011147,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001190,20011148,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001191,20011149,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001192,20011150,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001193,20011151,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001194,20011152,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001195,20011153,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001196,20011154,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001197,20011155,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001198,20011156,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
2001199,20011157,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011100,20011158,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011101,20011159,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011102,20011160,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011103,20011161,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011104,20011162,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011105,20011163,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011106,20011164,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011106,20011164,2,30194,"DFW",30136,"ABI","X","MQ",158,2001,1,0
20011106,20011165,3,30136,"ABI",30194,"DFW",NA,"MQ",158,2001,1,0
20011106,20011165,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011107,20011166,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011107,20011166,2,30194,"DFW",30136,"ABI","X","MQ",158,2001,1,0
20011107,20011167,3,30136,"ABI",30194,"DFW",NA,"MQ",158,2001,1,0
20011107,20011167,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011108,20011168,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011108,20011169,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011109,20011170,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011109,20011171,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011110,20011172,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011110,20011173,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011111,20011174,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011111,20011175,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011112,20011176,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011112,20011177,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011113,20011178,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011113,20011179,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011114,20011180,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011114,20011181,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011115,20011182,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011115,20011183,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011116,20011184,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011116,20011185,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011117,20011186,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011117,20011187,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011118,20011188,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011118,20011189,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011119,20011190,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011119,20011191,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011120,20011192,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011120,20011193,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011121,20011194,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011121,20011195,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011122,20011196,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011122,20011197,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011123,20011198,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011123,20011199,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011124,20011200,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011124,20011201,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011125,20011202,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011125,20011203,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011126,20011204,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011126,20011205,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011127,20011206,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011127,20011207,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011128,20011208,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011128,20011209,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011129,20011210,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011129,20011211,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011130,20011212,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011130,20011213,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011131,20011214,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011131,20011215,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011132,20011216,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011132,20011217,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011133,20011218,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011133,20011219,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011134,20011220,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011134,20011221,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011135,20011222,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011135,20011223,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011136,20011224,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011136,20011225,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011137,20011226,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011137,20011227,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011138,20011228,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011138,20011229,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011139,20011230,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011139,20011231,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011140,20011232,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011140,20011233,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011141,20011234,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011141,20011235,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011142,20011236,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011142,20011237,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011143,20011238,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011143,20011239,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011144,20011240,1,30140,"ABQ",30194,"DFW","X","AA",569,2001,1,0
20011144,20011241,2,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
