"","ItinID","MktID","SeqNum","Coupons","Year","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Quarter","Origin","OriginCountry","OriginStateFips","OriginState","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCountry","DestStateFips","DestState","DestStateName","DestWac","Break","CouponType","TkCarrier","OpCarrier","RPCarrier","Passengers","FareClass","Distance","DistanceGroup","Gateway","ItinGeoType","CouponGeoType"
"580",20011251,20011444,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",183,1,0,2,2
"581",20011251,20011445,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",183,1,0,2,2
"582",20011251,20011445,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"583",20011252,20011446,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"584",20011252,20011446,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"585",20011252,20011447,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"586",20011252,20011447,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"587",20011253,20011448,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"588",20011253,20011448,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"589",20011253,20011449,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"590",20011253,20011449,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"591",20011254,20011450,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"592",20011254,20011450,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",183,1,0,2,2
"593",20011254,20011451,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",183,1,0,2,2
"594",20011254,20011451,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"595",20011255,20011452,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"596",20011255,20011452,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"597",20011255,20011453,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"598",20011255,20011453,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"599",20011256,20011454,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"600",20011256,20011454,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"601",20011256,20011455,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"602",20011256,20011455,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"603",20011257,20011456,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"604",20011257,20011456,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"605",20011257,20011457,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"606",20011257,20011457,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"607",20011258,20011458,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"608",20011258,20011458,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"609",20011258,20011459,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"610",20011258,20011459,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"611",20011259,20011460,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"612",20011259,20011460,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",183,1,0,2,2
"613",20011259,20011461,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",183,1,0,2,2
"614",20011259,20011461,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"615",20011260,20011462,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"616",20011260,20011462,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"617",20011260,20011463,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"618",20011260,20011463,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"619",20011261,20011464,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"620",20011261,20011464,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"621",20011261,20011465,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"622",20011261,20011465,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"623",20011262,20011466,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"624",20011262,20011466,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"625",20011262,20011467,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"626",20011262,20011467,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"627",20011263,20011468,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"628",20011263,20011468,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"629",20011263,20011469,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"630",20011263,20011469,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"631",20011264,20011470,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"632",20011264,20011470,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"633",20011264,20011471,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",183,1,0,2,2
"634",20011264,20011471,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"635",20011265,20011472,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"636",20011265,20011472,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"637",20011265,20011473,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",183,1,0,2,2
"638",20011265,20011473,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"639",20011266,20011474,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"640",20011266,20011474,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",183,1,0,2,2
"641",20011266,20011475,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",183,1,0,2,2
"642",20011266,20011475,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"643",20011267,20011476,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"644",20011267,20011476,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",183,1,0,2,2
"645",20011267,20011477,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",183,1,0,2,2
"646",20011267,20011477,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"647",20011268,20011478,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"648",20011268,20011478,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",183,1,0,2,2
"649",20011268,20011479,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",183,1,0,2,2
"650",20011268,20011479,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"651",20011269,20011480,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"652",20011269,20011480,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",183,1,0,2,2
"653",20011269,20011481,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",183,1,0,2,2
"654",20011269,20011481,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"655",20011270,20011482,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"F",569,2,0,2,2
"656",20011270,20011482,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10423,1042302,30423,"AUS","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"F",183,1,0,2,2
"657",20011270,20011482,3,4,2001,10423,1042302,30423,1,"AUS","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",183,1,0,2,2
"658",20011270,20011483,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,14057,1405701,34057,"PDX","US","41","OR","Oregon",92,"X","A","AA","AA","AA",1,"X",1616,4,0,2,2
"659",20011271,20011484,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"660",20011271,20011484,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
"661",20011272,20011485,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"662",20011272,20011485,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",2,"X",1471,3,0,2,2
"663",20011272,20011486,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",1471,3,0,2,2
"664",20011272,20011486,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"665",20011273,20011487,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"666",20011273,20011487,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",2,"X",1471,3,0,2,2
"667",20011273,20011488,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",1471,3,0,2,2
"668",20011273,20011488,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"669",20011274,20011489,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"670",20011274,20011489,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
"671",20011274,20011490,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1471,3,0,2,2
"672",20011274,20011490,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"673",20011275,20011491,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"674",20011275,20011491,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
"675",20011275,20011492,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1471,3,0,2,2
"676",20011275,20011492,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"677",20011276,20011493,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"678",20011276,20011493,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
"679",20011276,20011494,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1471,3,0,2,2
"680",20011276,20011494,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"681",20011277,20011495,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"682",20011277,20011495,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
"683",20011277,20011496,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1471,3,0,2,2
"684",20011277,20011496,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"685",20011278,20011497,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"686",20011278,20011497,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
"687",20011278,20011498,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",1471,3,0,2,2
"688",20011278,20011498,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"689",20011279,20011499,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"690",20011279,20011499,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"Y",1471,3,0,2,2
"691",20011279,20011500,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",1471,3,0,2,2
"692",20011279,20011500,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"693",20011280,20011501,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"694",20011280,20011501,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
"695",20011280,20011502,3,4,2001,10529,1052902,30529,1,"BDL","US","09","CT","Connecticut",11,13930,1393001,30977,"ORD","US","17","IL","Illinois",41,NA,"A","AA","AA","AA",1,"X",783,2,0,2,2
"696",20011280,20011502,4,4,2001,13930,1393001,30977,1,"ORD","US","17","IL","Illinois",41,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1118,3,0,2,2
"697",20011281,20011503,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"698",20011281,20011503,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10529,1052902,30529,"BDL","US","09","CT","Connecticut",11,"X","A","AA","AA","AA",1,"X",1471,3,0,2,2
